gal_id a b c av_x av_y av_z bv_x bv_y bv_z cv_x cv_y cv_z
37 0.7259959173351948 0.51619312882036 0.45439358390276546 -0.36744066789651314 -0.3722011744368609 0.8523224984262621 -0.4879502842619533 -0.7030231932384855 -0.517361488572006 -0.791765038167538 0.6059906562947853 -0.07670364280118963
38 0.6180973491258585 0.5872366211980873 0.5225967994721641 -0.09490369434886148 -0.8396828457337692 0.5347204946318942 0.2943568656763791 0.4894554786948744 0.8208455214014084 0.9509717789861677 -0.23529992128347846 -0.2007152774849807
39 0.6341816675719966 0.6285302339207145 0.4502949051944591 0.7843874334919675 0.6036829097596322 0.14248964398870412 0.6040718243804079 -0.7956303914573454 0.045491880365147654 0.14083176193461983 0.05039071991522956 -0.9887503174092108
40 0.6141935757430567 0.5853725288133801 0.5292491167387213 0.19716668324791076 0.40243734795896796 -0.8939627956379228 -0.9799737610832273 0.10682560171683637 -0.16804677445946173 -0.027869815309961743 -0.9091933082604536 -0.41544049105618025
41 0.6189907520696157 0.6079412444865765 0.4972464741508746 -0.4200686222296822 0.6559607060326043 0.6271027864387652 0.5877019017858297 -0.32990479691362073 0.7387620047151188 0.6914830636070382 0.6788802376815735 -0.24692670092566946
42 0.6468635680380133 0.5933185430297779 0.4791055035385098 0.8725954716993266 0.27676544928714036 0.40246494114483744 0.41852299073128274 0.00115474624647176 -0.9082054683773102 -0.25182463938060745 0.9609368099110334 -0.11482507722110807
43 0.6388518544792137 0.6143941250787166 0.4630207412476087 0.943605652109302 0.1455311555670466 0.2973702339957695 0.17858317086606923 -0.9800678135147837 -0.08703523422023796 0.27877665682549363 0.13523225825102303 -0.9507869435039213
44 0.6137715423173653 0.6005322394207615 0.5124875132788504 0.28485831807066764 0.1348611453421228 0.949035410352512 0.9017750237619335 -0.37342847737301077 -0.21760739602789114 0.32505006559777067 0.9178037065537954 -0.22798862052962046
45 0.6183606034815049 0.6047528076217191 0.5019019626693607 0.1833520451779586 -0.21319540474640752 0.9596508463624019 0.9008902738155092 0.4271196906792303 -0.0772365482054658 -0.39341929550249116 0.8787015928226681 0.2703789353800133
46 0.6272490776832859 0.6116995433226922 0.4820583119718646 0.8516507375624796 0.35796239995288465 0.3828236427250224 0.2660606028697603 -0.9245924631585323 0.27265460324560437 -0.45155595091844847 0.13035220477770693 0.8826695451298444
47 0.6558750494986557 0.6368849064180099 0.40521964374021563 0.16883661549928644 0.9847094662203476 0.042912287317098285 0.19280515389904923 0.009700830170116212 -0.9811891084413726 0.9666024880459964 -0.173934358394337 0.18821920484700888
48 0.6242296477780369 0.6036027627003707 0.4959832461069456 -0.0642422399440493 -0.8769571442193692 -0.4762552905843462 0.728243148768207 0.28509861244863344 -0.623201971636829 -0.6823011438354316 0.38686554302815945 -0.6203226585724473
49 0.671693448789435 0.6173643381874974 0.40949891050065257 -0.1172751943811439 0.9856036196004859 0.12178683760277605 0.9208257331968032 0.15384656577574055 -0.3583450896574142 -0.371922704154283 0.07011946398419458 -0.9256115615662622
50 0.6338095347884349 0.5975601433808077 0.49112585858091223 -0.9637147716049902 -0.22511107380031203 0.14345327965164087 -0.05838196923848798 0.7021521727145025 0.7096293906118457 0.2604714661113144 -0.6755052411379011 0.6898168485453574
51 0.6451588877860993 0.6289166813792487 0.4338592959099904 -0.6844675124061961 0.07083494404803355 -0.7255939878211405 -0.6061040945245133 -0.6083806454643281 0.5123580943295684 -0.4051444817112692 0.7904779572677023 0.4593501366199724
52 0.6255972221139827 0.6160316239848513 0.478678708040168 0.9552599774170736 0.162652612025639 0.24702733319689352 0.295270180745098 -0.5728575456606442 -0.7646239289627419 -0.017143392543169968 -0.8033544424355291 0.5952543522824599
53 0.6293538558571734 0.5976972662073919 0.49666101362429277 0.7198104471268462 -0.43470932261149053 0.5412030349524184 0.6941635654287378 0.45428857260214145 -0.5583536847146 0.003140802176567481 -0.777592243812763 -0.628761033878468
54 0.7367524687312338 0.5141392982513566 0.4391531786241303 0.674217768522175 -0.6433682797755405 -0.3626398450082959 0.7180743236354548 0.6858442907424879 0.1182661176813465 -0.17262579860630092 0.3401394793824966 -0.9243946496064012
55 0.6249862975590137 0.6020714205925772 0.4968911967983639 -0.914697187489634 0.34966923904139724 0.20263385321007854 0.38665389307528636 0.9030605162888775 0.18703066831349188 -0.11759176063091532 0.24942559449318066 -0.9612278869464022
56 0.6411887448067576 0.6108147071295743 0.4645231336765469 -0.269482588688956 0.2776825192890271 0.9221017041925464 -0.9566564137692205 -0.1869624073704773 -0.22327911730489 -0.11039764665840598 0.9423043439948345 -0.3160298765951582
57 0.660892651288144 0.5963804476545695 0.45557809073966066 0.058816677729353214 -0.36895054625513884 -0.9275861646439728 -0.9982586981605193 -0.017557515809444504 -0.05631434262659828 -0.004491098723723938 -0.9292831796910107 0.36934076673935967
58 0.610051133875948 0.5909058210718502 0.5278909248857705 -0.31190509220390084 -0.7223248449900707 0.6172212178525187 0.3701949883519772 0.5058970941189408 0.7791173215640191 0.8750262190679522 -0.471502861573588 -0.10960915779058931
59 0.6249336240642595 0.6135013094595566 0.48277930482268955 0.12728693435279542 -0.6411527642852723 0.7567834361245105 -0.24009715739821838 0.7203810261107623 0.6506954220131717 0.9623675967905205 0.2645265772450064 0.062243863783343886
60 0.704377081144505 0.5510509545640352 0.4474336727650749 -0.10897168971837044 -0.9491478130862655 -0.29537027567695856 -0.8806652967783252 -0.04563063848199198 0.4715362975233932 -0.461035579852865 0.3115064585932129 -0.8309090927198038
61 0.6650106515271613 0.6227380425519041 0.41226009954720483 0.06059256378953067 -0.7991067904630177 0.5981278112989779 0.36054699305682575 0.5762934390281407 0.7334110293217573 0.9307708670833508 -0.17121392924938306 -0.32303464739853266
62 0.6236048851115944 0.6073484566864644 0.4921857171704455 0.20707499049500278 0.8820644830234898 0.42318104411705204 -0.9704752059936655 0.23988797641775497 -0.02513231628296202 -0.1236843679009062 -0.4054824368066989 0.9056965112984895
63 0.5962801123012262 0.5763528988208553 0.558809032379644 0.7888083483613326 0.43709688095906707 -0.4321200136667143 -0.568376274376674 0.2511402288537777 -0.7835030288243716 0.2339440109965588 -0.8636404935545388 -0.4465370058704146
64 0.6621691314260444 0.5716965398933264 0.48445663651478993 -0.2097551362982823 0.09838656944176406 0.9727912755313801 0.9535754473237699 0.24047362125839544 0.18129066092919807 -0.21609407455495078 0.9656565230103064 -0.1442595941692777
65 0.6317006808197979 0.5761564152652333 0.5186529673320885 0.2309566617896606 -0.6302289099266012 0.7412628018912755 0.9584698432615816 0.016358196634654616 -0.2847243736686079 -0.16731580897540851 -0.7762370324170252 -0.6078334390039055
66 0.6704509623924941 0.5776684921462103 0.46561149018174625 -0.09377036154649315 -0.9837396163022493 -0.1531779573337616 0.07508491772735619 -0.16040539439636442 0.9841912235833152 0.992758467314843 -0.08078661254224298 -0.08890527998175025
67 0.639098300840598 0.5706168916689116 0.5157022991315587 0.27003710901890743 0.4298822933600879 0.8615574116727113 -0.7316386214903695 -0.4900770091818339 0.4738453889351043 -0.62592722204453 0.7583045159610088 -0.18217950976099842
68 0.6821128336608773 0.6153042118062526 0.39512421762006744 -0.07448397077939715 0.10957845073584102 0.9911834851485706 0.9734931578014029 0.2235270653584896 0.0484429846941138 -0.21624802845525906 0.9685185667743053 -0.12332305543838556
69 0.5990511623381417 0.5800154067845589 0.5520148510058046 0.18117410182543434 -0.8288938691665972 0.5292550410584436 -0.7572840388125568 -0.4609367423695896 -0.4626642455317379 -0.6274526511120093 0.3169736159236889 0.7112178972866
70 0.6188177973242767 0.6003002470142793 0.5066586465139574 -0.004330079022551519 0.2115436797237956 0.9773589524757906 0.4400844362055388 0.8780350991902148 -0.18809586279257473 0.8979459557374886 -0.4293059936210375 0.09689904238815913
71 0.697712225392716 0.5822110894863983 0.4174071189099695 -0.31713187756543304 -0.9356757250185334 0.15472010161212105 0.2312962242280004 0.08190743519221644 0.9694293314719249 0.9197442192749536 -0.3432231193717503 -0.1904428035895069
72 0.6295058414504847 0.5948412702560195 0.49988636387807095 0.8598074124737253 0.2844578131826063 -0.42404594795211464 -0.47812833697487134 0.15700861644201697 -0.864142110850182 -0.179233107535639 0.9457441762349547 0.2710045133955982
73 0.5959803038996815 0.5918418898494192 0.5427058586889543 -0.02341976502549429 -0.9462252598247305 -0.32265968492480085 -0.9603299730613047 0.11100315438766738 -0.2558215052650218 -0.2778810131085325 -0.3038684869900279 0.9112881460702572
74 0.731331291449125 0.5062702710718237 0.45699395586667446 -0.7053477692886906 0.6261265786540612 0.332340235094139 0.6314263215173183 0.7680376823126874 -0.10685934232842516 -0.322157298310276 0.1344753733986817 -0.9370864683126681
75 0.6464539893916057 0.5637204184754572 0.5141181756143741 -0.2865987329510101 0.535582374041207 0.7943630699417368 -0.8362360660302282 -0.5444578129188176 0.06538296278042258 -0.46751514215174217 0.6455363743183208 -0.6039142168311603
76 0.6130544428725573 0.6009391030694099 0.5128702758765927 -0.3511964771625322 0.6982495579515791 0.6237856917636466 0.8608749717871762 0.5027833386166799 -0.07812296307676458 0.36817837712046 -0.509564980380215 0.7776813058001685
77 0.6510906082476914 0.6157248155897285 0.4438041752213886 -0.11720580447860524 0.7285154676711613 -0.6749281537766759 -0.8996694725395649 -0.3656801091892495 -0.2384803931641346 0.4205444561243254 -0.5792609697771876 -0.698282957915978
78 0.7569424930546842 0.5242741297218337 0.390091348465536 0.580476702917039 -0.7733384727982001 -0.2549400005113177 0.8103077462279957 0.5794809006280748 0.08719657223871286 -0.08030039709409617 0.2571954359964854 -0.9630173175644912
79 0.6137935757376203 0.590323460796326 0.5241897828243912 -0.4380495997184531 -0.8767318776166273 -0.1986297131783811 0.734386388572214 -0.2215820757769018 -0.6415434638231925 -0.5184488214533463 0.42689881525394535 -0.7409238969478674
80 0.6123957792683896 0.5879317333223681 0.5284959342409977 0.6291030616305745 -0.009863979127956909 0.7772593130756305 0.33655237939656235 -0.8978822396163666 -0.2837956654073662 -0.7006866873072087 -0.440125193209001 0.5615407202805411
81 0.6260935426910814 0.5943460914007981 0.5047373020915827 -0.8587054086194914 0.09721711522373745 0.5031638438075682 -0.36725114102999146 -0.801527086228632 -0.47189080246812243 0.35742358710611316 -0.5900026801205346 0.7239787405931095
82 0.6228269530399918 0.6088803772649939 0.4912777483717626 0.18085052200267543 0.9718386795919866 0.1510717364044778 0.9043166615323583 -0.10392647268232966 -0.414017709706698 0.38665807164254357 -0.21149200723600228 0.8976450671111363
83 0.6786169525108469 0.6107479322861109 0.40800321829877 -0.06755522109509286 -0.5848957686202865 -0.8082903141525808 -0.9440564111765128 -0.2246314068935616 0.24145025068022077 0.32279062040170137 -0.7793828782357896 0.5369995758783996
84 0.6353495770053841 0.5560785511535196 0.5358231554834725 0.25310281082948655 -0.1038090514505508 -0.9618537560290288 0.964916527914335 0.0988427408787887 0.2432410465635135 -0.06982163925286934 0.9896735792232234 -0.1251844450382579
85 0.5971586019716854 0.5858017123506596 0.547939808268145 0.14256268648119888 -0.6826127337738154 0.7167396571371658 0.6346679304280852 0.6187166330528806 0.4630187318779216 0.7595212297950563 -0.3888824805433459 -0.5214383164067056
86 0.5956971907753303 0.5884309058400166 0.5467105618366457 -0.4134350299503096 0.6191371387890677 -0.6676381350567635 0.7560319112970453 0.6420492149956617 0.12723425098609023 -0.5074319906258606 0.4521526389346204 0.733533070824987
87 0.598098921998958 0.5764389827746386 0.5567748879094956 0.703262138701871 0.7004049041252796 0.12188246201044915 0.09501928480409387 0.07729983418797379 -0.9924696827358659 -0.7045521270876904 0.7095475360479876 -0.012189926350929541
88 0.6016910270649267 0.5896190847897793 0.5388104485704569 -0.46389117947825903 -0.8855937860240013 -0.02299173238242889 0.3074568763322774 -0.18528341733124726 0.9333489832094174 0.8308280464682621 -0.42590339446608105 -0.3582332421537694
89 0.6159425635972426 0.5998914819445597 0.510632716029881 -0.24575158211708503 -0.21557651797707633 0.9450571013350618 -0.40976238718646013 0.9066651832121313 0.10026480737609768 0.8784651079776608 0.3626086188272304 0.31114955185248966
90 0.6111181929623056 0.5901834524945633 0.5274625495133184 -0.3211336217343481 0.41662867862204306 0.8504667783878634 0.4787082951707342 0.8462681668919437 -0.23381308312427537 0.8171361974154066 -0.3320402593888279 0.47120876585489135
91 0.6202363907279639 0.6116536493981518 0.49110468691861797 0.5090698283503061 0.11427972125777558 0.8531049496824142 0.7724602247781978 0.3765465238564439 -0.5113882248421887 -0.37967500707711344 0.9193219570318519 0.10341193509513319
92 0.6295672364259836 0.601478289054538 0.49180451820477394 -0.17583287150594376 0.6879062683327783 0.7041787892903661 -0.2645175943967443 0.6560000204005729 -0.7068906672810212 0.9482158211886856 0.31056229523707424 -0.0666169439748374
93 0.6332676009148434 0.5693476092708856 0.524229434984337 -0.9064424998471926 -0.3911973528223989 -0.15914341210216423 -0.0441505421239947 -0.28698352499074786 0.9569175439995036 -0.42001514746605156 0.8744169986503192 0.24286248860299228
94 0.6400658405626302 0.5995923150087347 0.48042029127633334 -0.5223416714391322 0.3035583787731181 0.7968760813042451 -0.21943558098614474 0.8551731598793884 -0.46960290929590215 0.8240189342942592 0.42015613442926 0.3800810684919925
95 0.6526357403353014 0.5936202062072257 0.4708325907707114 0.40119202245367036 0.7842310053012312 0.4733145797920804 0.542588779781852 0.21285204810581523 -0.8125831783097657 0.737998900523825 -0.5828170690202714 0.34012040057051235
96 0.6437029330974889 0.59591257195625 0.48013942767747936 -0.8807847103036897 -0.3605564598985791 -0.3069484212708216 0.410323486371426 -0.2576314914949601 -0.8747917758655945 -0.2363322462704647 0.8964513672338764 -0.3748626622608202
97 0.7421010180745463 0.5307250200325717 0.4094106428552218 -0.5771534108131101 0.04642945635943316 -0.8153148140252088 0.21893493959111854 0.9706316868445254 -0.09970767633228858 0.7867410200396486 -0.23604752503578308 -0.5703684189289016
98 0.6884685665857385 0.5710601961264615 0.4470990529285699 0.8622906292926379 -0.24749432853353487 -0.44181605672252466 -0.3410718696393492 -0.9287207907149352 -0.14542239385508673 -0.3743325398289939 0.2760873960135809 -0.8852405884208061
99 0.625452996736205 0.5930356457278833 0.5070679630900238 -0.3391339614517871 -0.940308787110573 0.028417267156795784 -0.5419271615146208 0.21996600622323623 0.8111287861486021 0.768962357858123 -0.2596812295658699 0.5841768150213033
100 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
101 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
102 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
103 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
104 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
105 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
106 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
107 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
108 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
109 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
110 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
112 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
113 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
114 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
115 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
116 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
117 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
118 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
119 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
120 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
121 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
122 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
123 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
124 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
125 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
126 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
127 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
128 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
129 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
130 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
131 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
132 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
133 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
134 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
135 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
136 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
137 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
138 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
139 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
140 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
141 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
142 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
143 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
144 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
145 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
146 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
147 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
148 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
149 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
150 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
